entry_time,exit_time,side,entry_price,exit_price,pnl_usd,exit_type,regime,holding_candles,equity
2025-09-05T08:00:00+00:00,2025-09-05T16:00:00+00:00,LONG,112299.6,110802.65,-211.95,SL,bull,2,18895.74
2025-09-05T16:00:00+00:00,2025-09-06T00:00:00+00:00,LONG,111550.1,111034.0,-81.4,TIME_EXIT_LOSS,bull,1,18814.34
2025-09-06T00:00:00+00:00,2025-09-06T08:00:00+00:00,LONG,111034.0,110732.9,-52.68,TIME_EXIT_LOSS,bull,1,18761.66
2025-09-06T08:00:00+00:00,2025-09-06T16:00:00+00:00,LONG,110732.9,109986.7,-113.08,TIME_EXIT_LOSS,bull,1,18648.58
2025-09-06T16:00:00+00:00,2025-09-07T08:00:00+00:00,LONG,109986.7,111249.5,160.22,TRAIL_TP,bull,4,18808.8
2025-09-07T08:00:00+00:00,2025-09-07T16:00:00+00:00,LONG,111249.5,111217.0,-16.38,TIME_EXIT_LOSS,bull,1,18792.42
2025-09-07T16:00:00+00:00,2025-09-08T00:00:00+00:00,LONG,111217.0,111004.9,-40.61,TIME_EXIT_LOSS,bull,1,18751.81
2025-09-08T00:00:00+00:00,2025-09-08T12:00:00+00:00,LONG,111004.9,112573.6,199.98,TRAIL_TP,bull,3,18951.79
2025-09-08T12:00:00+00:00,2025-09-08T20:00:00+00:00,LONG,112573.6,112012.6,-86.75,TIME_EXIT_LOSS,bull,1,18865.04
2025-09-08T20:00:00+00:00,2025-09-09T04:00:00+00:00,LONG,112012.6,113205.53,147.75,TP,bull,2,19012.79
2025-09-09T04:00:00+00:00,2025-09-09T12:00:00+00:00,LONG,112950.1,111444.48,-211.95,SL,bull,2,18800.84
2025-09-09T12:00:00+00:00,2025-09-10T04:00:00+00:00,LONG,110830.1,112500.1,214.02,TRAIL_TP,bull,4,19014.86
2025-09-10T04:00:00+00:00,2025-09-10T12:00:00+00:00,LONG,112500.1,113801.3,161.49,TRAIL_TP,bull,2,19176.35
2025-09-10T12:00:00+00:00,2025-09-11T12:00:00+00:00,LONG,113801.3,114122.3,30.31,MAX_HOLD_EXIT,bull,6,19206.66
2025-09-11T12:00:00+00:00,2025-09-11T20:00:00+00:00,LONG,114122.3,115427.0,159.49,TRAIL_TP,bull,2,19366.15
2025-09-11T20:00:00+00:00,2025-09-12T04:00:00+00:00,LONG,115427.0,115049.0,-61.12,TIME_EXIT_LOSS,bull,1,19305.03
2025-09-12T04:00:00+00:00,2025-09-12T16:00:00+00:00,LONG,115049.0,116561.1,185.15,TRAIL_TP,bull,3,19490.18
2025-09-12T16:00:00+00:00,2025-09-13T00:00:00+00:00,LONG,116561.1,115913.6,-95.33,TIME_EXIT_LOSS,bull,1,19394.85
2025-09-13T00:00:00+00:00,2025-09-13T08:00:00+00:00,LONG,115913.6,115912.9,-12.09,TIME_EXIT_LOSS,bull,1,19382.76
2025-09-13T08:00:00+00:00,2025-09-13T16:00:00+00:00,LONG,115912.9,115751.4,-32.9,TIME_EXIT_LOSS,bull,1,19349.86
2025-09-13T16:00:00+00:00,2025-09-14T00:00:00+00:00,LONG,115751.4,115626.0,-28.25,TIME_EXIT_LOSS,bull,1,19321.61
2025-09-14T00:00:00+00:00,2025-09-15T00:00:00+00:00,LONG,115626.0,114855.35,-111.97,HALF_RISK_SL,bull,6,19209.64
2025-09-15T00:00:00+00:00,2025-09-15T08:00:00+00:00,LONG,115387.6,115009.0,-61.22,TIME_EXIT_LOSS,bull,1,19148.42
2025-09-15T08:00:00+00:00,2025-09-16T08:00:00+00:00,LONG,115009.0,115222.2,15.81,MAX_HOLD_EXIT,bull,6,19164.23
2025-09-16T08:00:00+00:00,2025-09-16T16:00:00+00:00,LONG,115222.2,116758.0,187.94,TRAIL_TP,bull,2,19352.17
2025-09-16T16:00:00+00:00,2025-09-17T00:00:00+00:00,LONG,116758.0,116320.1,-68.26,TIME_EXIT_LOSS,bull,1,19283.91
2025-09-17T00:00:00+00:00,2025-09-17T08:00:00+00:00,LONG,116320.1,116200.1,-27.47,TIME_EXIT_LOSS,bull,1,19256.44
2025-09-17T08:00:00+00:00,2025-09-17T16:00:00+00:00,LONG,116200.1,114651.15,-211.95,SL,bull,2,19044.49
2025-09-17T16:00:00+00:00,2025-09-18T00:00:00+00:00,LONG,115587.6,117531.2,240.22,TRAIL_TP,bull,2,19284.71
2025-09-18T00:00:00+00:00,2025-09-18T08:00:00+00:00,LONG,117531.2,117015.0,-77.88,TIME_EXIT_LOSS,bull,1,19206.83
2025-09-18T08:00:00+00:00,2025-09-19T08:00:00+00:00,LONG,117015.0,116343.1,-98.13,MAX_HOLD_EXIT,bull,6,19108.7
2025-09-19T08:00:00+00:00,2025-09-19T16:00:00+00:00,LONG,116343.1,115082.4,-174.54,TIME_EXIT_LOSS,bull,1,18934.16
2025-09-19T16:00:00+00:00,2025-09-20T16:00:00+00:00,LONG,115082.4,115636.6,60.24,MAX_HOLD_EXIT,bull,6,18994.4
2025-09-20T16:00:00+00:00,2025-09-21T00:00:00+00:00,LONG,115636.6,115613.8,-14.96,TIME_EXIT_LOSS,bull,1,18979.44
2025-09-21T00:00:00+00:00,2025-09-22T00:00:00+00:00,SHORT,115613.8,114382.51,147.75,TP,neutral,6,19127.19
2025-09-22T00:00:00+00:00,2025-09-22T08:00:00+00:00,SHORT,114602.9,112814.1,222.13,TRAIL_TP,neutral,2,19349.32
2025-09-22T08:00:00+00:00,2025-09-23T00:00:00+00:00,SHORT,112814.1,111612.63,147.75,TP,bear,4,19497.07
2025-09-23T00:00:00+00:00,2025-09-23T08:00:00+00:00,SHORT,112294.0,112938.6,-98.1,TIME_EXIT_LOSS,bear,1,19398.97
2025-09-23T08:00:00+00:00,2025-09-23T16:00:00+00:00,SHORT,112938.6,111611.8,164.22,TRAIL_TP,bear,2,19563.19
2025-09-23T16:00:00+00:00,2025-09-24T00:00:00+00:00,SHORT,111611.8,111639.7,-15.75,TIME_EXIT_LOSS,bear,1,19547.44
2025-09-24T00:00:00+00:00,2025-09-24T08:00:00+00:00,SHORT,111639.7,112982.0,-192.35,TIME_EXIT_LOSS,bear,1,19355.09
2025-09-24T08:00:00+00:00,2025-09-24T16:00:00+00:00,SHORT,112982.0,113371.7,-63.74,TIME_EXIT_LOSS,bear,1,19291.35
2025-09-24T16:00:00+00:00,2025-09-25T00:00:00+00:00,SHORT,113371.7,112164.29,147.75,TP,bear,2,19439.1
2025-09-25T00:00:00+00:00,2025-09-25T08:00:00+00:00,SHORT,112485.8,111287.83,147.75,TP,bear,2,19586.85
2025-09-25T08:00:00+00:00,2025-09-25T16:00:00+00:00,SHORT,111316.1,109320.5,256.91,TRAIL_TP,bear,2,19843.76
2025-09-25T16:00:00+00:00,2025-09-26T00:00:00+00:00,SHORT,109320.5,109537.6,-41.79,TIME_EXIT_LOSS,bear,1,19801.97
2025-09-26T00:00:00+00:00,2025-09-27T00:00:00+00:00,SHORT,109537.6,109503.8,-7.37,MAX_HOLD_EXIT,bear,6,19794.6
2025-09-27T00:00:00+00:00,2025-09-28T00:00:00+00:00,SHORT,109503.8,109397.3,2.59,MAX_HOLD_EXIT,bear,6,19797.19
2025-09-28T00:00:00+00:00,2025-09-28T16:00:00+00:00,SHORT,109397.3,110126.43,-111.98,HALF_RISK_SL,bear,4,19685.21
2025-09-28T16:00:00+00:00,2025-09-29T00:00:00+00:00,SHORT,110281.6,111751.65,-211.95,SL,bear,2,19473.26
2025-09-29T00:00:00+00:00,2025-09-29T12:00:00+00:00,LONG,111817.9,113752.0,247.45,TRAIL_TP,bull,3,19720.71
2025-09-29T12:00:00+00:00,2025-09-30T08:00:00+00:00,LONG,113752.0,112993.84,-111.98,HALF_RISK_SL,bull,5,19608.73
2025-09-30T08:00:00+00:00,2025-09-30T16:00:00+00:00,SHORT,113003.7,114510.04,-211.95,SL,bear,2,19396.78
2025-09-30T16:00:00+00:00,2025-10-01T08:00:00+00:00,SHORT,114309.1,115070.97,-111.97,HALF_RISK_SL,neutral,4,19284.81
2025-10-01T08:00:00+00:00,2025-10-01T16:00:00+00:00,LONG,116736.8,117980.05,147.75,TP,bull,2,19432.56
2025-10-01T16:00:00+00:00,2025-10-02T00:00:00+00:00,LONG,117374.1,118697.0,157.06,TRAIL_TP,bull,2,19589.62
2025-10-02T00:00:00+00:00,2025-10-02T16:00:00+00:00,LONG,118697.0,120787.9,252.23,TRAIL_TP,bull,4,19841.85
2025-10-02T16:00:00+00:00,2025-10-03T00:00:00+00:00,LONG,120787.9,120185.4,-86.82,TIME_EXIT_LOSS,bull,1,19755.03
2025-10-03T00:00:00+00:00,2025-10-03T12:00:00+00:00,LONG,120185.4,122238.5,244.24,TRAIL_TP,bull,3,19999.27
2025-10-03T12:00:00+00:00,2025-10-03T20:00:00+00:00,LONG,122238.5,122182.7,-18.85,TIME_EXIT_LOSS,bull,1,19980.42
2025-10-03T20:00:00+00:00,2025-10-04T20:00:00+00:00,LONG,122182.7,122343.2,7.7,MAX_HOLD_EXIT,bull,6,19988.12
2025-10-04T20:00:00+00:00,2025-10-05T04:00:00+00:00,LONG,122343.2,124692.4,276.03,TRAIL_TP,bull,2,20264.15
2025-10-05T04:00:00+00:00,2025-10-05T12:00:00+00:00,LONG,124692.4,123030.25,-211.95,SL,bull,2,20052.2
2025-10-05T12:00:00+00:00,2025-10-06T00:00:00+00:00,LONG,122753.0,124060.32,147.75,TP,bull,3,20199.95
2025-10-06T00:00:00+00:00,2025-10-06T12:00:00+00:00,LONG,123792.9,125111.29,147.75,TP,bull,3,20347.7
2025-10-06T12:00:00+00:00,2025-10-06T20:00:00+00:00,LONG,124946.2,124628.5,-50.14,TIME_EXIT_LOSS,bull,1,20297.56
2025-10-06T20:00:00+00:00,2025-10-07T04:00:00+00:00,LONG,124628.5,123627.1,-132.53,TIME_EXIT_LOSS,bull,1,20165.03
2025-10-07T04:00:00+00:00,2025-10-07T12:00:00+00:00,LONG,123627.1,121979.15,-211.95,SL,bull,2,19953.08
2025-10-07T12:00:00+00:00,2025-10-07T20:00:00+00:00,LONG,121788.3,121286.5,-73.8,TIME_EXIT_LOSS,bull,1,19879.28
2025-10-07T20:00:00+00:00,2025-10-08T08:00:00+00:00,LONG,121286.5,122825.7,178.36,TRAIL_TP,bull,3,20057.64
2025-10-08T08:00:00+00:00,2025-10-08T16:00:00+00:00,LONG,122825.7,124133.79,147.75,TP,bull,2,20205.39
2025-10-08T16:00:00+00:00,2025-10-09T00:00:00+00:00,LONG,123381.8,121737.12,-211.95,SL,bull,2,19993.44
2025-10-09T00:00:00+00:00,2025-10-09T12:00:00+00:00,LONG,121988.4,121175.35,-111.97,HALF_RISK_SL,bull,3,19881.47
2025-10-09T12:00:00+00:00,2025-10-10T12:00:00+00:00,LONG,121079.4,120272.41,-111.97,HALF_RISK_SL,bull,6,19769.5
2025-10-10T12:00:00+00:00,2025-10-10T20:00:00+00:00,LONG,118965.3,117379.49,-211.95,SL,bull,2,19557.55
2025-10-10T20:00:00+00:00,2025-10-11T04:00:00+00:00,SHORT,112714.9,110338.7,304.22,TRAIL_TP,bear,2,19861.77
2025-10-11T04:00:00+00:00,2025-10-11T12:00:00+00:00,SHORT,110338.7,111809.51,-211.95,SL,bear,2,19649.82
2025-10-11T12:00:00+00:00,2025-10-11T20:00:00+00:00,SHORT,111744.4,110554.32,147.75,TP,bear,2,19797.57
2025-10-11T20:00:00+00:00,2025-10-12T04:00:00+00:00,SHORT,110579.1,112053.12,-211.95,SL,bear,2,19585.62
2025-10-12T04:00:00+00:00,2025-10-12T12:00:00+00:00,SHORT,111464.0,112949.82,-211.95,SL,neutral,2,19373.67
2025-10-12T20:00:00+00:00,2025-10-13T08:00:00+00:00,LONG,114894.4,114128.63,-111.97,HALF_RISK_SL,bull,3,19261.7
2025-10-13T08:00:00+00:00,2025-10-13T16:00:00+00:00,SHORT,114129.3,115650.64,-211.95,SL,bear,2,19049.75
2025-10-13T16:00:00+00:00,2025-10-14T00:00:00+00:00,LONG,115726.6,114183.96,-211.95,SL,bull,2,18837.8
2025-10-14T04:00:00+00:00,2025-10-14T12:00:00+00:00,SHORT,111665.2,110475.97,147.75,TP,neutral,2,18985.55
2025-10-14T12:00:00+00:00,2025-10-15T00:00:00+00:00,LONG,112823.0,112071.03,-111.98,HALF_RISK_SL,bull,3,18873.57
2025-10-15T04:00:00+00:00,2025-10-15T12:00:00+00:00,LONG,112524.3,111024.35,-211.95,SL,bull,2,18661.62
2025-10-15T12:00:00+00:00,2025-10-16T00:00:00+00:00,SHORT,110757.5,111495.7,-111.98,HALF_RISK_SL,neutral,3,18549.64
2025-10-16T00:00:00+00:00,2025-10-16T08:00:00+00:00,SHORT,111277.4,110092.3,147.75,TP,neutral,2,18697.39
2025-10-16T08:00:00+00:00,2025-10-16T16:00:00+00:00,SHORT,111363.9,108151.3,420.72,TRAIL_TP,bear,2,19118.11
2025-10-16T16:00:00+00:00,2025-10-17T00:00:00+00:00,SHORT,108151.3,109121.8,-146.6,TIME_EXIT_LOSS,bear,1,18971.51
2025-10-17T00:00:00+00:00,2025-10-17T08:00:00+00:00,SHORT,109121.8,105610.5,470.67,TRAIL_TP,bear,2,19442.18
2025-10-17T08:00:00+00:00,2025-10-17T16:00:00+00:00,SHORT,105610.5,107018.29,-211.95,SL,bear,2,19230.23
2025-10-17T16:00:00+00:00,2025-10-18T00:00:00+00:00,SHORT,106416.4,107025.0,-97.79,TIME_EXIT_LOSS,bear,1,19132.44
2025-10-18T00:00:00+00:00,2025-10-18T08:00:00+00:00,SHORT,107025.0,107151.0,-29.66,TIME_EXIT_LOSS,bear,1,19102.78
2025-10-18T08:00:00+00:00,2025-10-19T08:00:00+00:00,SHORT,107151.0,107865.16,-111.97,HALF_RISK_SL,bear,6,18990.81
2025-10-19T08:00:00+00:00,2025-10-19T16:00:00+00:00,SHORT,107730.6,109166.65,-211.95,SL,bear,2,18778.86
2025-10-19T16:00:00+00:00,2025-10-20T00:00:00+00:00,LONG,108850.0,107399.03,-211.95,SL,bull,2,18566.91
2025-10-20T00:00:00+00:00,2025-10-20T08:00:00+00:00,LONG,110100.4,111272.97,147.75,TP,bull,2,18714.66
2025-10-20T08:00:00+00:00,2025-10-20T16:00:00+00:00,LONG,110969.5,110735.0,-43.7,TIME_EXIT_LOSS,bull,1,18670.96
2025-10-20T16:00:00+00:00,2025-10-21T00:00:00+00:00,LONG,110735.0,109258.9,-211.95,SL,bull,2,18459.01
2025-10-21T04:00:00+00:00,2025-10-21T12:00:00+00:00,SHORT,108020.0,109459.91,-211.95,SL,neutral,2,18247.06
2025-10-21T12:00:00+00:00,2025-10-21T20:00:00+00:00,LONG,113355.2,111844.18,-211.95,SL,bull,2,18035.11
2025-10-21T20:00:00+00:00,2025-10-22T04:00:00+00:00,SHORT,108253.7,108284.1,-16.21,TIME_EXIT_LOSS,neutral,1,18018.9
2025-10-22T04:00:00+00:00,2025-10-22T12:00:00+00:00,SHORT,108284.1,108369.9,-23.89,TIME_EXIT_LOSS,neutral,1,17995.01
2025-10-22T12:00:00+00:00,2025-10-22T20:00:00+00:00,SHORT,108369.9,107215.76,147.75,TP,neutral,2,18142.76
2025-10-22T20:00:00+00:00,2025-10-23T04:00:00+00:00,SHORT,107532.0,108965.4,-211.95,SL,bear,2,17930.81
2025-10-23T04:00:00+00:00,2025-10-23T16:00:00+00:00,LONG,109228.6,110391.88,147.75,TP,bull,3,18078.56
2025-10-23T16:00:00+00:00,2025-10-24T04:00:00+00:00,LONG,110137.8,111310.77,147.75,TP,bull,3,18226.31
2025-10-24T04:00:00+00:00,2025-10-24T12:00:00+00:00,LONG,111013.7,110009.8,-147.65,TIME_EXIT_LOSS,bull,1,18078.66
2025-10-24T12:00:00+00:00,2025-10-24T20:00:00+00:00,SHORT,110009.8,110965.4,-142.3,TIME_EXIT_LOSS,neutral,1,17936.36
2025-10-24T20:00:00+00:00,2025-10-25T20:00:00+00:00,LONG,110965.4,111589.4,72.35,MAX_HOLD_EXIT,bull,6,18008.71
2025-10-25T20:00:00+00:00,2025-10-26T08:00:00+00:00,LONG,111589.4,113235.2,209.23,TRAIL_TP,bull,3,18217.94
2025-10-26T08:00:00+00:00,2025-10-26T20:00:00+00:00,LONG,113235.2,114497.8,155.25,TRAIL_TP,bull,3,18373.19
2025-10-26T20:00:00+00:00,2025-10-27T04:00:00+00:00,LONG,114497.8,115717.2,147.75,TP,bull,2,18520.94
2025-10-27T04:00:00+00:00,2025-10-27T12:00:00+00:00,LONG,115522.5,114914.4,-90.96,TIME_EXIT_LOSS,bull,1,18429.98
2025-10-27T12:00:00+00:00,2025-10-27T20:00:00+00:00,LONG,114914.4,114064.1,-122.99,TIME_EXIT_LOSS,bull,1,18306.99
2025-10-27T20:00:00+00:00,2025-10-28T12:00:00+00:00,LONG,114064.1,115278.88,147.75,TP,bull,4,18454.74
2025-10-28T12:00:00+00:00,2025-10-28T20:00:00+00:00,LONG,114571.9,113044.66,-211.95,SL,bull,2,18242.79
2025-10-28T20:00:00+00:00,2025-10-29T12:00:00+00:00,LONG,112833.5,112081.46,-111.98,HALF_RISK_SL,bull,4,18130.81
2025-10-29T12:00:00+00:00,2025-10-29T20:00:00+00:00,LONG,111460.6,109974.83,-211.95,SL,bull,2,17918.86
2025-10-29T20:00:00+00:00,2025-10-30T04:00:00+00:00,SHORT,109985.6,111451.71,-211.95,SL,neutral,2,17706.91
2025-10-30T04:00:00+00:00,2025-10-30T12:00:00+00:00,LONG,111313.5,109829.69,-211.95,SL,bull,2,17494.96
2025-10-30T12:00:00+00:00,2025-10-30T20:00:00+00:00,SHORT,107670.6,106523.91,147.75,TP,bear,2,17642.71
2025-10-30T20:00:00+00:00,2025-10-31T04:00:00+00:00,SHORT,108263.5,109706.65,-211.95,SL,bear,2,17430.76
2025-10-31T04:00:00+00:00,2025-10-31T12:00:00+00:00,SHORT,109400.1,110858.4,-211.95,SL,neutral,2,17218.81
2025-10-31T12:00:00+00:00,2025-11-01T12:00:00+00:00,SHORT,110160.1,110253.2,-24.68,MAX_HOLD_EXIT,neutral,6,17194.13
2025-11-01T12:00:00+00:00,2025-11-02T08:00:00+00:00,SHORT,110253.2,110988.04,-111.98,HALF_RISK_SL,bear,5,17082.15
2025-11-02T08:00:00+00:00,2025-11-02T16:00:00+00:00,SHORT,111145.4,109961.7,147.75,TP,bear,2,17229.9
2025-11-02T16:00:00+00:00,2025-11-03T00:00:00+00:00,SHORT,110125.2,107886.0,293.0,TRAIL_TP,bear,2,17522.9
2025-11-03T00:00:00+00:00,2025-11-03T08:00:00+00:00,SHORT,107886.0,106737.01,147.75,TP,bear,2,17670.65
2025-11-03T08:00:00+00:00,2025-11-03T16:00:00+00:00,SHORT,107737.4,106590.0,147.75,TP,bear,2,17818.4
2025-11-03T16:00:00+00:00,2025-11-04T00:00:00+00:00,SHORT,107034.7,105894.78,147.75,TP,bear,2,17966.15
2025-11-04T00:00:00+00:00,2025-11-04T08:00:00+00:00,SHORT,107097.2,104530.7,347.46,TRAIL_TP,bear,2,18313.61
2025-11-04T08:00:00+00:00,2025-11-04T16:00:00+00:00,SHORT,104530.7,100507.0,565.39,TRAIL_TP,bear,2,18879.0
2025-11-04T16:00:00+00:00,2025-11-05T00:00:00+00:00,SHORT,100507.0,101846.76,-211.95,SL,bear,2,18667.05
2025-11-05T00:00:00+00:00,2025-11-05T12:00:00+00:00,SHORT,102094.8,102775.26,-111.98,HALF_RISK_SL,bear,3,18555.07
2025-11-05T12:00:00+00:00,2025-11-05T20:00:00+00:00,SHORT,103668.3,103837.0,-36.41,TIME_EXIT_LOSS,bear,1,18518.66
2025-11-05T20:00:00+00:00,2025-11-06T08:00:00+00:00,SHORT,103837.0,102731.14,147.75,TP,bear,3,18666.41
2025-11-06T08:00:00+00:00,2025-11-06T16:00:00+00:00,SHORT,103182.6,101335.9,256.46,TRAIL_TP,bear,2,18922.87
2025-11-06T16:00:00+00:00,2025-11-07T00:00:00+00:00,SHORT,101335.9,101863.5,-90.1,TIME_EXIT_LOSS,bear,1,18832.77
2025-11-07T00:00:00+00:00,2025-11-07T08:00:00+00:00,SHORT,101863.5,100369.1,208.06,TRAIL_TP,bear,2,19040.83
2025-11-07T08:00:00+00:00,2025-11-07T16:00:00+00:00,SHORT,100369.1,101707.02,-211.95,SL,bear,2,18828.88
2025-11-07T16:00:00+00:00,2025-11-08T04:00:00+00:00,SHORT,103350.0,102249.32,147.75,TP,bear,3,18976.63
2025-11-08T04:00:00+00:00,2025-11-09T04:00:00+00:00,SHORT,102302.9,101898.2,47.34,MAX_HOLD_EXIT,bear,6,19023.97
2025-11-09T04:00:00+00:00,2025-11-09T12:00:00+00:00,SHORT,101898.2,103256.5,-211.95,SL,bear,2,18812.02
2025-11-09T12:00:00+00:00,2025-11-09T20:00:00+00:00,SHORT,103715.8,105098.33,-211.95,SL,bear,2,18600.07
2025-11-09T20:00:00+00:00,2025-11-10T04:00:00+00:00,SHORT,104670.6,106065.86,-211.95,SL,bear,2,18388.12
2025-11-10T04:00:00+00:00,2025-11-10T12:00:00+00:00,SHORT,106417.7,105028.9,183.76,TRAIL_TP,bear,2,18571.88
2025-11-10T12:00:00+00:00,2025-11-10T20:00:00+00:00,SHORT,105028.9,105966.3,-145.88,TIME_EXIT_LOSS,bear,1,18426.0
2025-11-10T20:00:00+00:00,2025-11-11T04:00:00+00:00,SHORT,105966.3,104737.0,162.01,TRAIL_TP,bear,2,18588.01
2025-11-11T04:00:00+00:00,2025-11-11T12:00:00+00:00,SHORT,104737.0,103417.2,177.02,TRAIL_TP,neutral,2,18765.03
2025-11-11T12:00:00+00:00,2025-11-12T08:00:00+00:00,SHORT,103417.2,104106.48,-111.98,HALF_RISK_SL,bear,5,18653.05
2025-11-12T08:00:00+00:00,2025-11-12T16:00:00+00:00,SHORT,104979.9,101245.4,521.6,TRAIL_TP,bear,2,19174.65
2025-11-12T16:00:00+00:00,2025-11-13T00:00:00+00:00,SHORT,101245.4,102088.1,-136.85,TIME_EXIT_LOSS,bear,1,19037.8
2025-11-13T00:00:00+00:00,2025-11-13T08:00:00+00:00,SHORT,102088.1,103448.93,-211.95,SL,bear,2,18825.85
2025-11-13T08:00:00+00:00,2025-11-13T16:00:00+00:00,SHORT,102900.0,98643.1,608.54,TRAIL_TP,bear,2,19434.39
2025-11-13T16:00:00+00:00,2025-11-14T00:00:00+00:00,SHORT,98643.1,99103.3,-81.98,TIME_EXIT_LOSS,bear,1,19352.41
2025-11-14T00:00:00+00:00,2025-11-14T08:00:00+00:00,SHORT,99103.3,96134.6,437.33,TRAIL_TP,bear,2,19789.74
2025-11-14T08:00:00+00:00,2025-11-14T16:00:00+00:00,SHORT,96134.6,95110.77,147.75,TP,bear,2,19937.49
2025-11-14T16:00:00+00:00,2025-11-15T00:00:00+00:00,SHORT,95737.3,94717.7,147.75,TP,bear,2,20085.24
2025-11-15T00:00:00+00:00,2025-11-15T20:00:00+00:00,SHORT,96388.5,95361.96,147.75,TP,bear,5,20232.99
2025-11-15T20:00:00+00:00,2025-11-16T04:00:00+00:00,SHORT,95560.3,96064.8,-91.19,TIME_EXIT_LOSS,bear,1,20141.8
2025-11-16T04:00:00+00:00,2025-11-16T12:00:00+00:00,SHORT,96064.8,94531.3,227.45,TRAIL_TP,bear,2,20369.25
2025-11-16T12:00:00+00:00,2025-11-16T20:00:00+00:00,SHORT,94531.3,93524.54,147.75,TP,bear,2,20517.0
2025-11-16T20:00:00+00:00,2025-11-17T04:00:00+00:00,SHORT,94221.7,95477.68,-211.95,SL,bear,2,20305.05
2025-11-17T04:00:00+00:00,2025-11-17T12:00:00+00:00,SHORT,95587.9,93915.7,250.41,TRAIL_TP,bear,2,20555.46
2025-11-17T12:00:00+00:00,2025-11-17T20:00:00+00:00,SHORT,93915.7,92169.7,266.87,TRAIL_TP,bear,2,20822.33
2025-11-17T20:00:00+00:00,2025-11-18T04:00:00+00:00,SHORT,92169.7,90459.1,266.39,TRAIL_TP,bear,2,21088.72
2025-11-18T04:00:00+00:00,2025-11-18T12:00:00+00:00,SHORT,90459.1,91664.92,-211.95,SL,bear,2,20876.77
2025-11-18T12:00:00+00:00,2025-11-18T20:00:00+00:00,SHORT,92851.4,92916.9,-22.58,TIME_EXIT_LOSS,bear,1,20854.19
2025-11-18T20:00:00+00:00,2025-11-19T04:00:00+00:00,SHORT,92916.9,91826.6,164.01,TRAIL_TP,bear,2,21018.2
2025-11-19T04:00:00+00:00,2025-11-19T12:00:00+00:00,SHORT,91826.6,89901.0,302.55,TRAIL_TP,bear,2,21320.75
2025-11-19T12:00:00+00:00,2025-11-19T20:00:00+00:00,SHORT,89901.0,91099.38,-211.95,SL,bear,2,21108.8
2025-11-19T20:00:00+00:00,2025-11-20T04:00:00+00:00,SHORT,91508.9,92728.71,-211.95,SL,bear,2,20896.85
2025-11-20T04:00:00+00:00,2025-11-20T12:00:00+00:00,SHORT,92267.4,89835.4,383.37,TRAIL_TP,bear,2,21280.22
2025-11-20T12:00:00+00:00,2025-11-20T20:00:00+00:00,SHORT,89835.4,86601.3,528.0,TRAIL_TP,bear,2,21808.22
2025-11-20T20:00:00+00:00,2025-11-21T04:00:00+00:00,SHORT,86601.3,84006.7,437.4,TRAIL_TP,bear,2,22245.62
2025-11-21T04:00:00+00:00,2025-11-21T12:00:00+00:00,SHORT,84006.7,85126.51,-211.95,SL,bear,2,22033.67
2025-11-22T04:00:00+00:00,2025-11-22T12:00:00+00:00,SHORT,84537.4,83637.08,147.75,TP,bear,2,22181.42
2025-11-22T12:00:00+00:00,2025-11-22T20:00:00+00:00,SHORT,84239.9,84689.4,-92.04,TIME_EXIT_LOSS,bear,1,22089.38
2025-11-22T20:00:00+00:00,2025-11-23T04:00:00+00:00,SHORT,84689.4,85818.31,-211.95,SL,bear,2,21877.43
2025-11-23T04:00:00+00:00,2025-11-23T12:00:00+00:00,SHORT,85732.0,86874.81,-211.95,SL,bear,2,21665.48
2025-11-23T12:00:00+00:00,2025-11-24T00:00:00+00:00,SHORT,87042.8,87622.94,-111.98,HALF_RISK_SL,bear,3,21553.5
2025-11-24T00:00:00+00:00,2025-11-24T08:00:00+00:00,SHORT,87408.8,86232.5,189.86,TRAIL_TP,bear,2,21743.36
2025-11-24T08:00:00+00:00,2025-11-24T16:00:00+00:00,SHORT,86232.5,87381.98,-211.95,SL,bear,2,21531.41
2025-11-24T16:00:00+00:00,2025-11-25T04:00:00+00:00,SHORT,88277.0,87336.85,147.75,TP,bear,3,21679.16
2025-11-25T04:00:00+00:00,2025-11-25T12:00:00+00:00,SHORT,87362.2,86431.79,147.75,TP,bear,2,21826.91
2025-11-25T12:00:00+00:00,2025-11-25T20:00:00+00:00,SHORT,86946.5,87324.1,-77.14,TIME_EXIT_LOSS,bear,1,21749.77
2025-11-25T20:00:00+00:00,2025-11-26T04:00:00+00:00,SHORT,87324.1,87896.2,-110.27,TIME_EXIT_LOSS,bear,1,21639.5
2025-11-26T04:00:00+00:00,2025-11-26T12:00:00+00:00,SHORT,87896.2,86926.2,153.54,TRAIL_TP,bear,2,21793.04
2025-11-26T12:00:00+00:00,2025-11-26T20:00:00+00:00,SHORT,86926.2,88084.93,-211.95,SL,bear,2,21581.09
2025-11-26T20:00:00+00:00,2025-11-27T04:00:00+00:00,SHORT,90438.1,91361.5,-165.15,TIME_EXIT_LOSS,neutral,1,21415.94
2025-11-27T04:00:00+00:00,2025-11-28T04:00:00+00:00,SHORT,91361.5,90870.2,68.66,MAX_HOLD_EXIT,neutral,6,21484.6
2025-11-28T04:00:00+00:00,2025-11-28T12:00:00+00:00,SHORT,90870.2,92081.5,-211.95,SL,neutral,2,21272.65
