entry_time,exit_time,side,entry_price,exit_price,initial_sl,sl,tp,risk_usd,pnl_usd,equity,exit_type,gate,fgi,regime,trail_count,final_sl,tp_extension_factor,holding_duration
2024-09-03T20:00:00+00:00,2024-09-04T12:00:00+00:00,SHORT,57451.9,57451.9,58742.72,57451.9,55012.25,268.6,-0.21,13430.02,TRAIL_SL,ACTIVE,26.0,bear,1,57451.9,1.5,3
2024-09-04T08:00:00+00:00,2024-09-04T16:00:00+00:00,SHORT,56536.2,57911.02,57911.02,57911.02,53937.8,268.6,-268.82,13161.21,SL,ADVISORY,27.0,bear,0,57911.02,1.5,1
2024-09-04T20:00:00+00:00,2024-09-05T12:00:00+00:00,SHORT,57944.8,56136.41,59380.03,57944.8,56136.41,263.22,331.45,13492.66,TP,ADVISORY,27.0,neutral,1,57944.8,1.0,3
2024-09-05T08:00:00+00:00,2024-09-06T12:00:00+00:00,SHORT,56666.1,53970.6,58092.29,58092.29,53970.6,269.85,509.81,14002.46,TP,ADVISORY,29.0,bear,0,58092.29,1.5,6
2024-09-06T08:00:00+00:00,2024-09-06T20:00:00+00:00,SHORT,55972.1,53230.2,57422.84,55488.52,53230.2,280.05,529.07,14531.53,TP,ADVISORY,22.0,bear,1,55488.52,1.5,2
2024-09-07T04:00:00+00:00,2024-09-09T16:00:00+00:00,SHORT,54258.1,55847.78,55847.78,55847.78,51253.6,290.63,-290.86,14240.67,SL,ADVISORY,23.0,bear,0,55847.78,1.5,14
2024-09-09T20:00:00+00:00,2024-09-12T00:00:00+00:00,SHORT,57010.0,58419.53,58419.53,58419.53,54345.98,284.81,-285.04,13955.63,SL,ADVISORY,26.0,bear,0,58419.53,1.5,12
2024-09-12T00:00:00+00:00,2024-09-15T20:00:00+00:00,LONG,58197.9,58669.97,56781.68,58669.97,60874.56,279.11,92.81,14048.44,TRAIL_SL,ADVISORY,31.0,bull,2,58669.97,1.5,22
2024-09-15T16:00:00+00:00,2024-09-16T00:00:00+00:00,LONG,59847.7,58892.54,58892.54,58892.54,61652.95,280.97,-281.19,13767.25,SL,ACTIVE,51.0,bull,0,58892.54,1.5,1
2024-09-16T04:00:00+00:00,2024-09-16T12:00:00+00:00,LONG,58874.6,57813.84,57813.84,57813.84,60879.43,275.34,-275.57,13491.68,SL,ACTIVE,39.0,bull,0,57813.84,1.5,1
2024-09-16T08:00:00+00:00,2024-09-16T16:00:00+00:00,LONG,58630.0,57570.49,57570.49,57570.49,60632.47,269.83,-270.05,13221.63,SL,ACTIVE,39.0,bull,0,57570.49,1.5,1
2024-09-17T12:00:00+00:00,2024-09-17T20:00:00+00:00,LONG,61103.0,59795.7,59795.7,59795.7,63573.79,264.43,-264.64,12956.99,SL,ACTIVE,33.0,bull,0,59795.7,1.5,1
2024-09-17T16:00:00+00:00,2024-09-19T08:00:00+00:00,LONG,59946.0,62572.53,58556.3,60409.23,62572.53,259.14,489.57,13446.56,TP,ADVISORY,33.0,bull,2,60409.23,1.5,9
2024-09-19T04:00:00+00:00,2024-09-23T04:00:00+00:00,LONG,62071.0,63519.9,60532.83,62583.72,64978.14,268.93,253.11,13699.67,TIME_EXIT,ADVISORY,49.0,bull,2,62583.72,1.5,24
2024-09-23T08:00:00+00:00,2024-09-25T08:00:00+00:00,LONG,63399.0,63399.0,62158.29,63399.0,65743.94,273.99,-0.22,13699.45,TRAIL_SL,ACTIVE,50.0,bull,1,63399.0,1.5,11
2024-09-25T04:00:00+00:00,2024-09-27T12:00:00+00:00,LONG,63814.9,66110.74,62600.17,64219.81,66110.74,273.99,517.62,14217.07,TP,ACTIVE,59.0,bull,2,64219.81,1.5,13
2024-09-27T08:00:00+00:00,2024-09-30T00:00:00+00:00,LONG,65408.2,64244.81,64244.81,64244.81,67607.01,284.34,-284.57,13932.5,SL,ACTIVE,61.0,bull,0,64244.81,1.5,15
2024-09-29T20:00:00+00:00,2024-09-30T04:00:00+00:00,LONG,65568.1,64728.29,64728.29,64728.29,67155.35,278.65,-278.87,13653.62,SL,ACTIVE,63.0,bull,0,64728.29,1.5,1
2024-09-30T00:00:00+00:00,2024-09-30T08:00:00+00:00,LONG,64539.9,63605.92,63605.92,63605.92,66305.13,273.07,-273.29,13380.33,SL,ACTIVE,61.0,bull,0,63605.92,1.5,1
2024-09-30T12:00:00+00:00,2024-10-01T12:00:00+00:00,SHORT,63535.6,62295.12,64520.11,64520.11,62295.12,267.61,336.97,13717.3,TP,ACTIVE,61.0,neutral,0,64520.11,1.0,5
2024-10-01T08:00:00+00:00,2024-10-01T16:00:00+00:00,SHORT,63699.9,62467.93,64677.66,63699.9,62467.93,274.35,345.46,14062.76,TP,ACTIVE,50.0,neutral,1,63699.9,1.0,1
2024-10-01T12:00:00+00:00,2024-10-01T20:00:00+00:00,SHORT,62613.8,61202.2,63734.12,62613.8,61202.2,281.26,354.16,14416.92,TP,ACTIVE,50.0,neutral,1,62613.8,1.0,1
2024-10-01T16:00:00+00:00,2024-10-02T00:00:00+00:00,SHORT,61739.7,61739.7,62957.85,61739.7,60204.83,288.34,-0.23,14416.69,TRAIL_SL,ACTIVE,50.0,neutral,1,61739.7,1.0,1
2024-10-01T20:00:00+00:00,2024-10-02T16:00:00+00:00,SHORT,60776.8,62081.73,62081.73,62081.73,58310.49,288.33,-288.56,14128.12,SL,ACTIVE,50.0,bear,0,62081.73,1.5,4
2024-10-02T12:00:00+00:00,2024-10-04T12:00:00+00:00,SHORT,61833.9,61833.9,63212.16,61833.9,59229.0,282.56,-0.23,14127.9,TRAIL_SL,ACTIVE,42.0,bear,1,61833.9,1.5,11
2024-10-04T08:00:00+00:00,2024-10-06T16:00:00+00:00,SHORT,61423.0,62755.06,62755.06,62755.06,58905.41,282.56,-282.78,13845.11,SL,ACTIVE,41.0,bear,0,62755.06,1.5,13
2024-10-06T12:00:00+00:00,2024-10-07T00:00:00+00:00,SHORT,62690.4,63622.61,63622.61,63622.61,60928.52,276.9,-277.12,13567.99,SL,ACTIVE,50.0,bear,0,63622.61,1.5,2
2024-10-07T04:00:00+00:00,2024-10-09T12:00:00+00:00,SHORT,63509.9,61685.45,64475.22,63188.13,61685.45,271.36,512.65,14080.64,TP,ACTIVE,50.0,bear,1,63188.13,1.5,13
2024-10-09T08:00:00+00:00,2024-10-10T16:00:00+00:00,SHORT,62177.8,60172.4,63238.86,61824.11,60172.4,281.61,532.02,14612.66,TP,ACTIVE,49.0,bear,2,61824.11,1.5,7
2024-10-10T12:00:00+00:00,2024-10-11T04:00:00+00:00,SHORT,60769.9,60769.9,61883.77,60769.9,58664.69,292.25,-0.23,14612.43,TRAIL_SL,ACTIVE,39.0,bear,1,60769.9,1.5,3
2024-10-11T00:00:00+00:00,2024-10-11T12:00:00+00:00,SHORT,60572.6,61808.62,61808.62,61808.62,59015.22,292.25,-292.48,14319.95,SL,ACTIVE,32.0,neutral,0,61808.62,1.0,2
2024-10-11T08:00:00+00:00,2024-10-11T16:00:00+00:00,SHORT,61140.0,62306.16,62306.16,62306.16,59670.63,286.4,-286.63,14033.32,SL,ACTIVE,32.0,neutral,0,62306.16,1.0,1
2024-10-11T12:00:00+00:00,2024-10-13T12:00:00+00:00,LONG,62218.0,62218.0,60991.48,62218.0,64536.13,280.67,-0.22,14033.1,TRAIL_SL,ACTIVE,32.0,bull,1,62218.0,1.5,11
2024-10-13T12:00:00+00:00,2024-10-14T00:00:00+00:00,SHORT,62195.3,63214.34,63214.34,63214.34,60911.3,280.66,-280.89,13752.21,SL,ACTIVE,50.0,neutral,0,63214.34,1.0,2
2024-10-14T04:00:00+00:00,2024-10-15T12:00:00+00:00,LONG,64599.6,66799.05,63435.87,64599.6,66799.05,275.04,519.61,14271.82,TP,ACTIVE,48.0,bull,1,64599.6,1.5,7
2024-10-15T08:00:00+00:00,2024-10-16T08:00:00+00:00,LONG,65385.3,67674.16,64174.26,65788.98,67674.16,285.44,539.25,14811.07,TP,ACTIVE,65.0,bull,2,65788.98,1.5,5
2024-10-16T04:00:00+00:00,2024-10-20T04:00:00+00:00,LONG,66948.8,68347.0,65494.69,66948.8,69697.07,296.22,284.6,15095.66,TIME_EXIT,ACTIVE,73.0,bull,1,66948.8,1.5,24
2024-10-20T12:00:00+00:00,2024-10-21T12:00:00+00:00,LONG,68605.0,67744.42,67744.42,67744.42,70231.49,301.91,-302.15,14793.51,SL,ACTIVE,73.0,bull,0,67744.42,1.5,5
2024-10-21T08:00:00+00:00,2024-10-21T16:00:00+00:00,LONG,68250.9,67329.7,67329.7,67329.7,69991.96,295.87,-296.11,14497.4,SL,ACTIVE,72.0,bull,0,67329.7,1.5,1
2024-10-21T12:00:00+00:00,2024-10-23T12:00:00+00:00,SHORT,67354.3,66076.04,68368.79,67354.3,66076.04,289.95,365.1,14862.51,TP,ACTIVE,72.0,neutral,1,67354.3,1.0,11
2024-10-23T08:00:00+00:00,2024-10-24T00:00:00+00:00,SHORT,66406.1,67483.52,67483.52,67483.52,65048.55,297.25,-297.49,14565.02,SL,ACTIVE,71.0,neutral,0,67483.52,1.0,3
2024-10-24T04:00:00+00:00,2024-10-24T16:00:00+00:00,SHORT,67104.4,68247.99,68247.99,68247.99,65663.48,291.3,-291.53,14273.48,SL,ACTIVE,69.0,neutral,0,68247.99,1.0,2
2024-10-24T12:00:00+00:00,2024-10-25T16:00:00+00:00,LONG,67672.7,66543.17,66543.17,66543.17,69807.51,285.47,-285.7,13987.79,SL,ACTIVE,69.0,bull,0,66543.17,1.5,6
2024-10-26T12:00:00+00:00,2024-10-27T20:00:00+00:00,SHORT,66864.2,68107.14,68107.14,68107.14,65298.09,279.76,-279.98,13707.81,SL,ACTIVE,72.0,neutral,0,68107.14,1.0,7
2024-10-28T16:00:00+00:00,2024-10-29T12:00:00+00:00,LONG,69566.1,71681.42,68446.89,69939.17,71681.42,274.16,517.94,14225.74,TP,ACTIVE,72.0,bull,2,69939.17,1.5,4
2024-10-29T08:00:00+00:00,2024-10-31T12:00:00+00:00,LONG,71440.1,71440.1,70241.66,71440.1,73705.16,284.51,-0.23,14225.51,TRAIL_SL,ACTIVE,72.0,bull,1,71440.1,1.5,12
2024-10-31T08:00:00+00:00,2024-10-31T16:00:00+00:00,LONG,72213.3,71004.19,71004.19,71004.19,74498.51,284.51,-284.74,13940.78,SL,ACTIVE,77.0,bull,0,71004.19,1.5,1
2024-10-31T12:00:00+00:00,2024-11-01T00:00:00+00:00,LONG,70638.7,69321.29,69321.29,69321.29,73128.61,278.82,-279.04,13661.74,SL,ACTIVE,77.0,bull,0,69321.29,1.5,2
2024-10-31T20:00:00+00:00,2024-11-01T16:00:00+00:00,LONG,70321.9,68995.81,68995.81,68995.81,72828.2,273.23,-273.45,13388.28,SL,ACTIVE,77.0,bull,0,68995.81,1.5,4
2024-11-02T00:00:00+00:00,2024-11-03T00:00:00+00:00,LONG,69599.9,68067.73,68067.73,68067.73,72495.7,267.77,-267.98,13120.3,SL,ACTIVE,72.0,bull,0,68067.73,1.5,5
2024-11-02T20:00:00+00:00,2024-11-03T12:00:00+00:00,LONG,69366.6,68095.73,68095.73,68095.73,71768.54,262.41,-262.62,12857.69,SL,ADVISORY,72.0,bull,0,68095.73,1.5,3
2024-11-04T16:00:00+00:00,2024-11-05T12:00:00+00:00,SHORT,67845.7,69245.18,69245.18,69245.18,66082.35,257.15,-257.36,12600.33,SL,ACTIVE,70.0,neutral,0,69245.18,1.0,4
2024-11-05T12:00:00+00:00,2024-11-06T00:00:00+00:00,LONG,69615.3,72331.71,68178.05,68178.05,72331.71,252.01,476.09,13076.42,TP,ACTIVE,70.0,bull,0,68178.05,1.5,2
2024-11-05T20:00:00+00:00,2024-11-06T04:00:00+00:00,LONG,69353.1,72270.67,67809.41,70896.79,72270.67,261.53,494.08,13570.5,TP,ACTIVE,70.0,bull,1,70896.79,1.5,1
2024-11-06T00:00:00+00:00,2024-11-10T00:00:00+00:00,LONG,74367.1,77225.54,72038.0,74367.1,77225.54,271.41,332.88,13903.38,TP,ADVISORY,70.0,bull,1,74367.1,1.25,23
2024-11-09T20:00:00+00:00,2024-11-10T04:00:00+00:00,LONG,76675.1,79392.9,75237.11,75237.11,79392.9,278.07,525.33,14428.7,TP,ACTIVE,75.0,bull,0,75237.11,1.5,1
2024-11-10T00:00:00+00:00,2024-11-10T08:00:00+00:00,LONG,77204.0,79938.67,75757.08,77204.0,79938.67,288.57,545.17,14973.88,TP,ACTIVE,78.0,bull,1,77204.0,1.5,1
2024-11-10T04:00:00+00:00,2024-11-11T08:00:00+00:00,LONG,78858.2,81954.31,77220.04,79404.25,81954.31,299.48,565.77,15539.65,TP,ACTIVE,78.0,bull,2,79404.25,1.5,6
2024-11-11T04:00:00+00:00,2024-11-11T16:00:00+00:00,LONG,81147.9,84894.92,79165.35,81808.75,84894.92,310.79,587.15,16126.8,TP,ADVISORY,76.0,bull,1,81808.75,1.5,2
2024-11-11T12:00:00+00:00,2024-11-11T20:00:00+00:00,LONG,84114.2,88190.17,81957.6,84114.2,88190.17,322.54,609.33,16736.13,TP,ADVISORY,76.0,bull,1,84114.2,1.5,1
2024-11-11T16:00:00+00:00,2024-11-12T08:00:00+00:00,LONG,86181.0,86181.0,83849.11,86181.0,90588.28,334.72,-0.27,16735.87,TRAIL_SL,ADVISORY,76.0,bull,1,86181.0,1.5,3
2024-11-16T20:00:00+00:00,2024-11-21T00:00:00+00:00,LONG,90643.3,95682.33,87977.15,91532.02,95682.33,251.04,474.26,17210.13,TP,ADVISORY,86.0,bull,2,91532.02,1.5,24
2024-11-20T20:00:00+00:00,2024-11-21T16:00:00+00:00,LONG,94288.0,98640.08,91985.31,95055.56,98640.08,258.15,487.7,17697.83,TP,ADVISORY,83.0,bull,2,95055.56,1.5,4
2024-11-21T12:00:00+00:00,2024-11-24T12:00:00+00:00,LONG,96684.0,96684.0,94154.3,96684.0,101465.13,265.47,-0.21,17697.61,TRAIL_SL,ADVISORY,82.0,bull,1,96684.0,1.5,17
2024-11-24T08:00:00+00:00,2024-11-25T12:00:00+00:00,LONG,97337.6,95544.81,95544.81,95544.81,100725.98,353.95,-354.24,17343.38,SL,ACTIVE,80.0,bull,0,95544.81,1.5,6
2024-11-25T08:00:00+00:00,2024-11-25T16:00:00+00:00,LONG,98268.0,96418.37,96418.37,96418.37,101763.8,260.15,-260.36,17083.02,SL,ACTIVE,82.0,bull,0,96418.37,1.5,1
2024-11-25T12:00:00+00:00,2024-11-25T20:00:00+00:00,LONG,96040.4,93923.82,93923.82,93923.82,100040.73,256.25,-256.45,16826.57,SL,ACTIVE,82.0,bull,0,93923.82,1.5,1
2024-11-26T00:00:00+00:00,2024-11-26T16:00:00+00:00,SHORT,94537.8,94537.8,96928.48,94537.8,91525.55,336.53,-0.27,16826.3,TRAIL_SL,ADVISORY,79.0,neutral,1,94537.8,1.0,3
2024-11-26T12:00:00+00:00,2024-11-27T12:00:00+00:00,SHORT,92877.4,95357.03,95357.03,95357.03,89753.06,336.53,-336.8,16489.51,SL,ADVISORY,79.0,neutral,0,95357.03,1.0,5
2024-12-01T04:00:00+00:00,2024-12-02T00:00:00+00:00,SHORT,96525.4,98210.04,98210.04,98210.04,93341.43,247.34,-247.54,16241.97,SL,ADVISORY,81.0,bear,0,98210.04,1.5,4
2024-12-02T20:00:00+00:00,2024-12-04T20:00:00+00:00,SHORT,95890.5,97899.24,97899.24,97899.24,92093.98,324.84,-325.1,15916.87,SL,ACTIVE,80.0,bear,0,97899.24,1.5,11
2024-12-04T20:00:00+00:00,2024-12-05T04:00:00+00:00,LONG,98669.8,102683.61,96546.09,100793.51,102683.61,318.34,601.4,16518.27,TP,ACTIVE,78.0,bull,1,100793.51,1.5,1
2024-12-05T00:00:00+00:00,2024-12-05T16:00:00+00:00,LONG,103084.8,100130.67,100130.67,100130.67,106710.33,247.77,-247.97,16270.3,SL,ADVISORY,84.0,bull,0,100130.67,1.25,3
2024-12-05T12:00:00+00:00,2024-12-05T20:00:00+00:00,LONG,101350.1,98598.2,98598.2,98598.2,106551.19,244.05,-244.25,16026.05,SL,ADVISORY,84.0,bull,0,98598.2,1.5,1
2024-12-05T16:00:00+00:00,2024-12-06T20:00:00+00:00,LONG,99111.6,99111.6,96196.35,99111.6,104621.42,240.39,-0.19,16025.85,TRAIL_SL,ADVISORY,84.0,bull,1,99111.6,1.5,6
2024-12-07T12:00:00+00:00,2024-12-09T20:00:00+00:00,LONG,99811.4,96869.19,96869.19,96869.19,105372.18,320.52,-320.77,15705.08,SL,ADVISORY,75.0,bull,0,96869.19,1.5,13
2024-12-10T00:00:00+00:00,2024-12-11T12:00:00+00:00,SHORT,96958.0,99779.22,99779.22,99779.22,91625.9,314.1,-314.35,15390.73,SL,ADVISORY,78.0,bear,0,99779.22,1.5,8
2024-12-11T12:00:00+00:00,2024-12-15T12:00:00+00:00,LONG,100352.7,102668.5,97621.93,100352.7,105513.85,307.81,260.79,15651.52,TIME_EXIT,ADVISORY,74.0,bull,1,100352.7,1.5,24
2024-12-15T16:00:00+00:00,2024-12-16T16:00:00+00:00,LONG,103227.7,106708.41,101386.05,103841.58,106708.41,313.03,591.38,16242.9,TP,ACTIVE,80.0,bull,2,103841.58,1.5,5
2024-12-16T12:00:00+00:00,2024-12-18T04:00:00+00:00,LONG,106281.2,104009.66,104009.66,104009.66,110574.41,243.64,-243.84,15999.06,SL,ACTIVE,83.0,bull,0,104009.66,1.5,9
2024-12-18T00:00:00+00:00,2024-12-18T20:00:00+00:00,LONG,104716.8,102399.1,102399.1,102399.1,109097.25,239.99,-240.18,15758.88,SL,ACTIVE,81.0,bull,0,102399.1,1.5,4
2024-12-18T20:00:00+00:00,2024-12-19T12:00:00+00:00,SHORT,100181.1,102724.01,102724.01,102724.01,96977.04,236.38,-236.57,15522.31,SL,ADVISORY,81.0,neutral,0,102724.01,1.0,3
2024-12-22T04:00:00+00:00,2024-12-24T12:00:00+00:00,SHORT,96192.1,96192.1,99068.92,96192.1,90754.91,310.45,-0.25,15522.06,TRAIL_SL,ADVISORY,73.0,bear,1,96192.1,1.5,13
2024-12-24T08:00:00+00:00,2024-12-24T16:00:00+00:00,SHORT,94369.0,97091.66,97091.66,97091.66,89223.17,310.44,-310.69,15211.37,SL,ADVISORY,73.0,bear,0,97091.66,1.5,1
2024-12-25T00:00:00+00:00,2024-12-27T12:00:00+00:00,SHORT,98000.0,94378.07,100874.55,98000.0,94378.07,304.23,383.08,15594.45,TP,ADVISORY,73.0,neutral,1,98000.0,1.0,14
2024-12-27T12:00:00+00:00,2024-12-30T16:00:00+00:00,SHORT,94539.9,94539.9,97144.45,94539.9,89617.3,311.89,-0.25,15594.21,TRAIL_SL,ADVISORY,74.0,bear,1,94539.9,1.5,18
2024-12-30T12:00:00+00:00,2024-12-30T20:00:00+00:00,SHORT,92081.5,93863.6,93863.6,93863.6,88713.33,311.88,-312.13,15282.07,SL,ACTIVE,65.0,bear,0,93863.6,1.5,1
2024-12-30T16:00:00+00:00,2024-12-31T08:00:00+00:00,SHORT,94400.0,94400.0,96366.62,94400.0,90683.1,305.64,-0.24,15281.83,TRAIL_SL,ACTIVE,65.0,bear,1,94400.0,1.5,3
2024-12-31T04:00:00+00:00,2024-12-31T12:00:00+00:00,SHORT,92819.6,94848.55,94848.55,94848.55,88984.88,305.64,-305.88,14975.95,SL,ACTIVE,64.0,bear,0,94848.55,1.5,1
2024-12-31T08:00:00+00:00,2025-01-02T08:00:00+00:00,SHORT,94202.5,96294.21,96294.21,96294.21,90249.16,299.52,-299.76,14676.19,SL,ACTIVE,64.0,bear,0,96294.21,1.5,11
2025-01-02T12:00:00+00:00,2025-01-03T16:00:00+00:00,SHORT,96428.5,98310.75,98310.75,98310.75,94056.87,293.52,-293.76,14382.43,SL,ACTIVE,70.0,neutral,0,98310.75,1.0,6
2025-01-03T16:00:00+00:00,2025-01-06T12:00:00+00:00,LONG,98545.5,101970.07,96733.56,96733.56,101970.07,287.65,543.43,14925.85,TP,ACTIVE,74.0,bull,0,96733.56,1.5,16
2025-01-06T08:00:00+00:00,2025-01-06T16:00:00+00:00,LONG,99219.3,101830.56,97837.68,100600.92,101830.56,298.52,563.96,15489.81,TP,ACTIVE,76.0,bull,1,100600.92,1.5,1
2025-01-06T12:00:00+00:00,2025-01-07T12:00:00+00:00,LONG,102104.5,100417.22,100417.22,100417.22,105293.46,309.8,-310.04,15179.77,SL,ACTIVE,76.0,bull,0,100417.22,1.5,5
2025-01-07T08:00:00+00:00,2025-01-07T16:00:00+00:00,LONG,100787.0,99130.17,99130.17,99130.17,103918.4,303.6,-303.84,14875.93,SL,ACTIVE,78.0,bull,0,99130.17,1.5,1
2025-01-07T12:00:00+00:00,2025-01-08T04:00:00+00:00,LONG,97915.3,95968.16,95968.16,95968.16,101595.4,297.52,-297.76,14578.17,SL,ACTIVE,78.0,bull,0,95968.16,1.5,3
2025-01-08T08:00:00+00:00,2025-01-09T20:00:00+00:00,SHORT,95093.9,91310.88,97095.5,94426.7,91310.88,291.56,550.82,15129.0,TP,ACTIVE,70.0,bear,2,94426.7,1.5,8
2025-01-09T16:00:00+00:00,2025-01-10T04:00:00+00:00,SHORT,91858.3,94352.05,94352.05,94352.05,88716.17,302.58,-302.82,14826.17,SL,ADVISORY,69.0,neutral,0,94352.05,1.0,2
2025-01-10T00:00:00+00:00,2025-01-13T12:00:00+00:00,SHORT,93654.9,90568.92,96104.09,93654.9,90568.92,296.52,373.38,15199.56,TP,ADVISORY,50.0,neutral,1,93654.9,1.0,20
2025-01-13T08:00:00+00:00,2025-01-13T20:00:00+00:00,SHORT,90827.5,92842.71,92842.71,92842.71,87018.75,303.99,-304.23,14895.32,SL,ACTIVE,61.0,bear,0,92842.71,1.5,2
2025-01-16T20:00:00+00:00,2025-01-17T12:00:00+00:00,LONG,99937.4,104160.5,97702.95,99937.4,104160.5,297.91,562.8,15458.13,TP,ACTIVE,75.0,bull,1,99937.4,1.5,3
2025-01-17T08:00:00+00:00,2025-01-18T04:00:00+00:00,LONG,102181.6,102919.77,99967.1,102919.77,106367.01,309.16,102.81,15560.93,TRAIL_SL,ACTIVE,75.0,bull,2,102919.77,1.5,4
2025-01-18T00:00:00+00:00,2025-01-19T08:00:00+00:00,LONG,103531.1,103531.1,101173.54,103531.1,107986.89,311.22,-0.25,15560.68,TRAIL_SL,ADVISORY,77.0,bull,1,103531.1,1.5,7
2025-01-19T04:00:00+00:00,2025-01-19T20:00:00+00:00,LONG,105151.8,102874.92,102874.92,102874.92,109455.11,311.21,-311.46,15249.22,SL,ACTIVE,77.0,bull,0,102874.92,1.5,3
