date,pnl,n_trades
2025-11-19,556.8892238125616,2
2025-11-20,4297.886933646236,2
2025-11-21,4541.796763098096,2
2025-11-23,-1692.7911612215617,1
2025-11-24,-1658.9082533385504,1
2025-11-26,-1625.703545739726,1
2025-11-28,-1593.1634635681996,1
2025-11-30,-1561.2747036814187,1
2025-12-01,103.17797787289487,2
2025-12-02,-4504.883228888049,3
2025-12-05,-1441.919696908212,1
2025-12-09,-2797.8326909329808,2
2025-12-10,-2686.9507770550917,2
2025-12-11,-2580.4632641952007,2
2025-12-14,463.22305074194264,2
2025-12-15,1762.835591371939,1
2025-12-17,-1296.1810434440683,1
2025-12-18,943.7054560935376,4
2025-12-19,-2552.448640319293,2
2025-12-22,-3640.2626568631304,3
2025-12-28,-1165.1725827632567,1
2025-12-29,-3357.443098187726,3
2025-12-30,-2127.7856620742996,2
2026-01-02,-1032.0581494812625,1
2026-01-03,1414.020326345818,1
2026-01-04,1453.5902711582821,1
2026-01-05,3030.350665488677,2
2026-01-06,-2236.3009798135326,2
2026-01-08,-1084.6922657893613,1
2026-01-13,4584.33033435324,3
2026-01-14,3274.0221868721833,2
2026-01-16,-1220.2738494621694,1
2026-01-18,-2367.761585639273,2
2026-01-19,-1148.455732193179,1
2026-01-20,836.151667264668,4
2026-01-21,1596.895235729595,1
2026-01-25,2088.3001099049197,3
2026-01-26,-2407.5962421738395,2
2026-01-27,-1167.7770776844388,1
2026-01-28,-2265.8993359154365,2
2026-01-29,4739.879240061952,3
2026-01-30,1669.2003489365452,1
2026-01-31,3479.8405634643805,2
2026-02-03,3265.550029054123,2
2026-02-04,1483.921332228969,1
2026-02-05,3946.863102460869,2
2026-02-22,2056.6493334625916,1
2026-02-23,2689.5321202104415,3
2026-02-24,-1566.050634964539,1
2026-02-25,-5956.953532920982,4
2026-02-26,-1061.6026376551065,1
2026-02-27,1949.2348384159307,1
2026-02-28,1064.8043960268299,4
2026-03-02,-2879.9860330311876,2
